Review_ID,Restaurant_ID,ID,review_title,user_importance,user_name,user_rating,user_review
87-27,87,27,Very Good,"1 Review , 1 Follower",Klvprasad,4,nice
87-28,87,28,Poor,3 Reviews,HARISH,1,chicken biryani is worse.. bad quality
87-29,87,29,Poor,"1 Review , 1 Follower",Narasimha Rao,1,packing is not good... curry spell off in the cover itself
87-30,87,30,Very Good,"3 Reviews , 1 Follower",Manju K,4,Good better make more spicy
87-31,87,31,Average,2 Reviews,Usman Phatan,3,ok
87-32,87,32,Poor,"1 Review , 3 Followers",Govind,1,beriyani taste is good but so spicy and more Masala
87-33,87,33,Poor,"1 Review , 4 Followers",Varun Tej Podamala,2,no taste for chicken curry
87-34,87,34,Very Good,3 Reviews,Bharat,4,"food was good but some pieces were still not boiled it fully , do a cross check before dlvry."
87-35,87,35,Poor,1 Review,Prudhvi Raj,1,"in food we are received iron rod,that food we are through the dustbin .waste my money and my time."
87-36,87,36,Very Good,"114 Reviews , 293 Followers",Sruthi Varma,4,"A tiny place with the best serve and good staff The menu had authentic biryani and some nice variants and thalis were ok, little better would do it"
87-37,87,37,Poor,"2 Reviews , 11 Followers",Deepu Chintu,1,Worst food
87-38,87,38,Poor,2 Reviews,Gopika,1,order placed for full ...but delivered half
87-39,87,39,Legendary,"3 Reviews , 1 Follower",Narayana,5,very tasty...liked it very much
87-40,87,40,Poor,2 Reviews,Priyanka Mahender,2,"I have ordered veg fried rice, that was good but full of pepper in that, if he could reduce that, probably that might have added more taste"
87-41,87,41,Poor,"2 Reviews , 1 Follower",Sangepu Venkatesh,1,received 2hours latter
87-42,87,42,Poor,"4 Reviews , 1 Follower",Shobha Reddy,1,food is not cooked well
87-43,87,43,Very Good,"9 Reviews , 32 Followers",Sravan Kumar Kalva,4,"I have been here couple of times for lunch. Food is tasty and service is good. The spl items of Vanabhojanam are spicy, tasty and the quantity of the food is also good."
87-44,87,44,Poor,"3 Reviews , 13 Followers",Eswar Naidu,2,not good
87-45,87,45,Poor,"3 Reviews , 3 Followers",Rawi Kiron,1,no taste
87-46,87,46,Legendary,2 Reviews,Naathi Mithungoud,5,awesome taste
87-47,87,47,Average,"5 Reviews , 2 Followers",Shaistha Nausheen,3,horribly spicy
87-48,87,48,Poor,1 Review,Ram Krishna,1,worst food
87-49,87,49,Very Good,"2 Reviews , 1 Follower",Dodda Sai Kiran,4,the rice is so dry.. its so hard to eat
87-50,87,50,Poor,"1 Review , 4 Followers",Mobile Qe,1,"very very bad and worst. In rice we got so many bugs , small small black bugs and rice also not steamed well no taste of curries"
87-51,87,51,Poor,"2 Reviews , 1 Follower",Anirudh,1,"rice quality so bad, you can't eat it, you ll definitely get abdominal pain"
87-52,87,52,Poor,"16 Reviews , 24 Followers",Farook Shaik,1,worst quality
87-53,87,53,Poor,"3 Reviews , 1 Follower",Maheswara Rao Mandala,1,"terrible delivery service, its too late a took 1 hour 30min to reach me.."
87-54,87,54,Very Good,"5 Reviews , 2 Followers",Phanibabu88,4,Gud
87-55,87,55,Very Good,"5 Reviews , 1 Follower",Nagendra Dongle,4,taste-3 quality-3 quantity-4
87-56,87,56,Legendary,2 Reviews,JAYARAM MAKURA,5,out standing
87-57,87,57,Legendary,"7 Reviews , 1 Follower",Vegiraju Nagaraju,5,superb food t q zomato
87-58,87,58,Very Good,"2 Reviews , 37 Followers",Ajay Kumar,4,Good in taste n delivery in time 👌
87-59,87,59,Legendary,"2 Reviews , 1 Follower",Sarala,5,good food
87-60,87,60,Legendary,"2 Reviews , 11 Followers",Chandra Shekar,5,goodgood
87-61,87,61,Very Good,"1 Review , 3 Followers",Bharat P Dev,4,Pulav is good but raitha isn’t that good
87-62,87,62,Very Good,"6 Reviews , 52 Followers",Jillella Teja,4,Food was great and was much satisfied with the packing. I really appreciate @vanabhojanam for checking out the customer reviews. HOPEFULLY THEY FOLLOW THE SAME!! ADIOS!!!
87-63,87,63,Poor,"1 Review , 2 Followers",Rathod Raju,2,over time delivery
87-64,87,64,Average,1 Review,Dileepkumar Uttarala,3,not good
87-65,87,65,Average,"54 Reviews , 426 Followers",Pindiga Shanthi Rathna,3,"Been here for a birthday treat with teammates. It is kinda of old school with all those vintage two wheeler and quite subtle. We ordered Mutton khadai, Chicken masala, Butter naan, Nilagiri biryani and Gongura biryani. Everything tasted good. But gongura biryani is a bit spicy, butter naan are not so soft I wish it could be more soft. Food: 3.8/5 Ambience: 4.5/5 Quality: 4/5 Service: 4.5/5 Price: 4/5"
87-66,87,66,Legendary,"1 Review , 11 Followers",Raj Jeremiah,5,excellent taste Good Service..👍
87-67,87,67,Legendary,1 Review,Achyuth Kumar,5,superb
87-68,87,68,Poor,"1 Review , 24 Followers",Bhargav Kavuri,1,missing item
87-69,87,69,Average,"3 Reviews , 15 Followers",Venkatesh Thota,3,not as tasty as when we eat at restaurant
87-70,87,70,Legendary,1 Review,SRIVATSAV ANUMALA,5,super
87-71,87,71,Poor,"2 Reviews , 1 Follower",Sushmitha Marapaka,1,I ordered butter Nana received chepati
87-72,87,72,Legendary,4 Reviews,Rao,5,Gud
87-73,87,73,Legendary,"1 Review , 1 Follower",Simhab.reddy,5,super
87-74,87,74,Legendary,"12 Reviews , 24 Followers",Saveena Kannanchath,5,Karivepaku Kodi is yummalicious!
87-75,87,75,Poor,"1 Review , 1 Follower",Rajesh Reddys,1,Quantity is very less and taste is not so good
87-76,87,76,Very Good,"4 Reviews , 1 Follower",Rambabu,4,nice
87-77,87,77,Poor,3 Reviews,JANAKIRAO,2,Need to be better
87-78,87,78,Average,1 Review,B Saichandh,3,"parcel not received in good condition, and thaali taste is worst...."
87-79,87,79,Legendary,"2 Reviews , 63 Followers",Srirama Ravi Teja Buddhavarapu,5,Reasonable price and delicious
87-80,87,80,Legendary,"2 Reviews , 1 Follower",Sarala,5,food is very gudddd
87-81,87,81,Legendary,"1 Review , 1 Follower",Shashikanth Reddy,5,v
87-82,87,82,Legendary,"1 Review , 1 Follower",Soumithr95,5,wow
87-83,87,83,Poor,"1 Review , 1 Follower",Nagendra Kumar Kaki,1,worst taste
87-84,87,84,Poor,3 Reviews,K C SANJU,1,"worest food ,"
87-85,87,85,Very Good,1 Review,Balaraju Guntoju,4,Good
87-86,87,86,Poor,"2 Reviews , 1 Follower",Raghava,2,Average
87-87,87,87,Legendary,"6 Reviews , 52 Followers",Jillella Teja,5,"The Food was great but disappointed by the packing as they are trying to change the quality good looking package,which helps them to authenticate their restaurant.... Anyhow food was mouth watering..."
87-88,87,88,Poor,"2 Reviews , 33 Followers",Sai Chaitanya B,1,worst ......I never had before
87-89,87,89,Poor,3 Reviews,Arun Macharla,2,very poor taste..
87-90,87,90,Average,"2 Reviews , 1 Follower",Madhuanim1982,3,very good
87-91,87,91,Legendary,"1 Review , 1 Follower",Sandy Vishal16,5,good taste
87-92,87,92,Legendary,6 Reviews,Pramod Kumar,5,good food
87-93,87,93,Poor,1 Review,Kanikiarchitects,1,Boorelu got spoiled
87-94,87,94,Excellent,"73 Reviews , 349 Followers",Kovuru Vineeth Kumar,4,"Been there for a lunch!! .. We tried their non veg thali. .. Thali tastes so good, one of the best non veg thali I had! .. Reasonable prices, ambience is quite good. .. Must visit :)"
87-95,87,95,Poor,"2 Reviews , 1 Follower",GouriSankar C,1,"rice not good, curry's tast notgood"
87-96,87,96,Average,3 Reviews,S.N. ViswanathReddy,3,previously taste was good.now the taste is avg
87-97,87,97,Poor,"1 Review , 1 Follower",Avanish,2,bad packing
87-98,87,98,Poor,"1 Review , 9 Followers",Gopi Krishna Agraharam,1,wrost food...
87-99,87,99,Poor,"2 Reviews , 1 Follower",Ramesh Medicharla,1,very poor quality food
87-100,87,100,Poor,3 Reviews,Pavan Krishna,1,"too much masala, no taste, worst cooking, not at all fresh..."
87-101,87,101,Very Good,"12 Reviews , 27 Followers",Srinivas Thota,4,It's good.
87-102,87,102,Very Good,"1 Review , 23 Followers",Chanti Chanti,4,Good
87-103,87,103,Average,3 Reviews,Sagarisandhya,3,palak curry was way too oily and not as good.
87-104,87,104,Poor,"1 Review , 1 Follower",AD CST,1,The food was so bad.... It was too salty
87-105,87,105,Poor,"122 Reviews , 227 Followers",Praneetha Dundigalla,2,Been here for lunch as I was in a hurry and needed a place to quickly grab lunch. Tried their thali which was okay. not great. the ambience was nothing great but tidy. Also tried the egg noodles which wasn't great either.
87-106,87,106,Very Good,"1 Review , 1 Follower",Sridhar G,4,Tasty biryani but gravy is not packed well.
87-107,87,107,Poor,"1 Review , 1 Follower",Saikrishna Reddy,1,no quality. I never seen this kind of biryani.. please avoid this restaurant (vana bhojanam)
87-108,87,108,Legendary,"1 Review , 1 Follower",Srk,5,gud
87-109,87,109,Good,"2 Reviews , 37 Followers",Ajay Kumar,3,"Vana Bhojanam food was so Delicious n tasty , Great choice for Our Favourite Biryanis..... Coriander Biryani n Natukodi Biryani So yummy ..."
87-110,87,110,Average,"3 Reviews , 33 Followers",Gowri Shankar Vitraes,3,good
87-111,87,111,Average,"7 Reviews , 24 Followers",Nomender Reddy Kommidi,3,nice
87-112,87,112,Legendary,3 Reviews,K C SANJU,5,super
87-113,87,113,Poor,"15 Reviews , 1115 Followers",Bhukkads Paradise 😍😘,2,"How is a person supposed to differentiate between veg and non veg?? Forget about the taste, being a vegetarian I've no clue which one is a non vegetarian curry - no marking, packing is really bad and to top it up u put everything in one cover.. Food is extremely spicy."
87-114,87,114,Poor,"1 Review , 242 Followers",Ram Narayan,1,quantity of the rice was not same as previous same order
87-115,87,115,Legendary,"2 Reviews , 23 Followers",Santosh Kola,5,Was good
87-116,87,116,Poor,"2 Reviews , 1 Follower",Kranthi.eamani,2,i didnt like
87-117,87,117,Poor,"2 Reviews , 1 Follower",SiVa KuMaR,2,pulav is taste less and very spicy
87-118,87,118,Average,"1 Review , 1 Follower",Nagaraju Patha,3,ok
87-119,87,119,Poor,"20 Reviews , 18 Followers",Sasidher,2,"Earlier 3-4 months back it was good and now this guy must get a training to cook pulao, biryani and fried rice, and he has to understand the difference between all these 3, if we order a fry piece pulao he will send us freshly made fried rice we can easily understand either it is a pulao, biryani or fried rice, people usually order from outside to eat nice food to reduce their cooking burden and restaurant people made us to cry to serve these kind of food, we cannot even understand either to eat or to throw this at him. Rice: it is a fried rice, normal rice usually few people cannot use that rice at home even, added toooo much of colour to attract our eyes. NO ONIONS LEMON Chicken: used 1-2 days back chicken people easily understand what kind of chicken was that."
87-120,87,120,Very Good,"1 Review , 1 Follower",Vamshi Krishna,4,Spicy food
87-121,87,121,Legendary,"1 Review , 1 Follower",Swarnak988,5,super
87-122,87,122,Very Good,"1 Review , 1 Follower",Srinuandra066,4,Food was good.
87-123,87,123,Poor,"1 Review , 10 Followers",Shýàm Çhôwdàrý ßálå,1,Too bad cooking
87-124,87,124,Poor,"2 Reviews , 1 Follower",Yerra Chandra,1,worst food
87-125,87,125,Average,"7 Reviews , 3 Followers",Giribabu Byrapuneni,3,"Not bad, but garlic naan was too thick"
87-126,87,126,Very Good,"2 Reviews , 1 Follower",Chanti Pogiri,4,Gud
87-127,87,127,Average,"3 Reviews , 1 Follower",Manojkumar68233,3,ok
87-128,87,128,Poor,4 Reviews,KIRANKUMAR YADAV Mekala,1,No quality n Quantity...they even deliver half of your order ..worst experience
87-129,87,129,Poor,"1 Review , 1 Follower",VIJAY G,1,It's not testy don't buy fry chicken biryani
87-130,87,130,Poor,"1 Review , 29 Followers",Prashanth Kumar,1,food not good
87-131,87,131,Poor,"2 Reviews , 1 Follower",Chanti Pogiri,2,Delivery late and quantity low
87-132,87,132,Average,"7 Reviews , 1 Follower",Pramod Kumar,3,food not spicy. but good
87-133,87,133,Average,"14 Reviews , 34 Followers",Venkatrao Lella,3,not bad
87-134,87,134,Legendary,3 Reviews,Roshan,5,tasty
87-135,87,135,Very Good,"44 Reviews , 377 Followers",Nelu J,4,"Been to this place for uggadi special lunch which was a fair deal of 199/- . Served with the welcome drink which was tasing good and it was looking concentrated but I loved the taste of it. Started it with the vada and vada is one of my favorite thing on Earth that I had almost all which was served to me and there was another one like bajji which I dint try and still couldn't figure out what bajji it was and I dint try it as the outer covering was too oily and thought not to waste them. Later we ordered for starters so we had chilli paneer which was the best among the starters and it was spicy and tasty too and the paneer were soft.Next veg starter was baby corn which was also tasty and crispy and good to go for another round of this.Later came the aloo 65 which was also tasted like chilli paneer and it was well cooked.Then comes the non-veg starters where we were served with fish fry which was a consistently fried.The other starters were chicken and prawns and if you scroll down to photos you can figure out that both looks he same which had the outer coating and since the marination was the same even they tasted the same. Coming to the ugadi special thali,we had the star of the day ugadi pachadi which was sweet,bitter one which had he taste of green mango,one bajji,rice,chappati,pulihora,poornam boralu,papad,payasam,curd and beerkaya pachadi.The thali was heavy kinda that I could finish the whole thing.Taste was okay. Talking about the ambiance,this place have a heritage look and we have sitting arrangement both inside and outside and we choose the inside one as we went there with a big gang and so it is easy to arrange seats inside for us.Outdoor sitting is a retro one with pictures of old telugu actors and paintings and wall art was a great one.Loved the old motorcycles kept for display there and good for a great photoshoot if you are looking for a retro theme."
87-136,87,136,Legendary,"4 Reviews , 1 Follower",Ramya,5,I ordered Zomato offer . Taste good .worth for price . Quantity good. Serves fully for 2
87-137,87,137,Average,2 Reviews,Venkat,3,no
87-138,87,138,Very Good,1 Review,Vinay Kumar,4,.
87-139,87,139,Legendary,"2 Reviews , 1 Follower",Mohd Ruhullah,5,Awesome food. specially thali. Best thali in nearby area. services was good. very friendly environment. were with friends and we enjoyed a lot. Will go again :)
87-140,87,140,Poor,"2 Reviews , 1 Follower",Phani Gupta,1,"these is worst restaurant , we ordered thali, chapati,fish curry.curries are getting smell, fish was rotten.chapati are like rubber.dont ever order from these restaurant."
87-141,87,141,Poor,6 Reviews,Vinod R,1,very very Bad taste
87-142,87,142,Poor,"6 Reviews , 1 Follower",Appalanaidu Pogiri,1,Dint receive my complete order. Got charged for it.
87-143,87,143,Very Good,"3 Reviews , 2 Followers",Sivam Krishna,4,food was tasty. really nice
87-144,87,144,Poor,"1 Review , 1 Follower",Unseen Star Gallery,2,egg fired rice too bad..rice not properly boiled
87-145,87,145,Legendary,"2 Reviews , 34 Followers",Kiran Pathuri,5,Food is too good.
87-146,87,146,Poor,"3 Reviews , 3 Followers",Shravan Seethu,1,Rice and pieces didn't boil
87-147,87,147,Poor,"12 Reviews , 24 Followers",Saveena Kannanchath,1,"I ordered a Non Veg Thali and specifically mentioned that I am allergic to seafood and dont eat mutton. I requested only chicken or egg items to be sent. I received my order with Fish and Mutton curry. Had I not known and consumed the fish, I could have been in hospital by now! Why have a specific column for Special Instructions if they are not followed? Horrible Service... Havent tasted it yet though."
87-148,87,148,Poor,"1 Review , 1 Follower",Hemapalagani08,1,Orderd veg ulvacharu pulao from this restaurant. They sent spoiled biryani. foul odour came from biryani. I dumped the whole packet in the bin. Never order food from here and spoil your health.
87-149,87,149,Poor,"4 Reviews , 1 Follower",Harish Nemalipuri,1,food is not tasty and also you didnot give pieces as well and for 2 full biryanies you gave only 2 raitas
87-150,87,150,Poor,"1 Review , 26 Followers",Suneel CR,1,Less in quantity....! Late in delivery...! Waste of money....!
87-151,87,151,Poor,"1 Review , 1 Follower",Sudhir Varma,2,not tasty
87-152,87,152,Poor,"10 Reviews , 2 Followers",Sandrala Anjibabu,1,w
87-153,87,153,Average,11 Reviews,Madhu.anchuri99,3,chicken pics not Good
87-154,87,154,Poor,"3 Reviews , 2 Followers",Sunil,1,worst food I have made....
87-155,87,155,Poor,"1 Review , 1 Follower",Chandrashekar.toom,1,Food is do spicy and as expected..and lot of oil used...No taste at all.
87-156,87,156,Very Good,"1 Review , 1 Follower",Chaitus Media,4,food is soo yummy . loved it
87-157,87,157,Poor,"1 Review , 1 Follower",Sanjay Neeli,2,Fried piece biryani not good as much as dum biryani
87-158,87,158,Poor,"3 Reviews , 14 Followers",Manoj Nerella,1,I Ordered Double masala/ Spicy I got plain rice biryani.. I am very disappointed with today's food.
87-159,87,159,Poor,"4 Reviews , 1 Follower",Shiva Palakonda,1,very bad
87-160,87,160,Legendary,"4 Reviews , 1 Follower",Raghupathi,5,very excellent service...
87-161,87,161,Very Good,2 Reviews,Thalacheeru Ramprasad,4,good
87-162,87,162,Poor,"1 Review , 1 Follower",Rathan Kumar,2,no spoon nothing and soft drinks without cooling
87-163,87,163,Average,"5 Reviews , 65 Followers",Krishna Chaitanya D,3,Biryani is soo tasty but Mutton pieces are soo hard. Better to improve the mutton quality.
87-164,87,164,Poor,"1 Review , 1 Follower",Satish Varma,2,delivery boy bit confused with location too much time taken to delivery
87-165,87,165,Poor,"7 Reviews , 102 Followers",Vishesh Raj,1,"Dum biryani chicken is raw . Chicken fry biryani is beyond description , please change your restaurant cook before he shuts your doors !"
87-166,87,166,Poor,"1 Review , 5 Followers",Saichand Chejarla,1,worst ever experience. what the hell is this
87-167,87,167,Average,"3 Reviews , 1 Follower",John Kart,3,no salad like onions and nimbu
87-168,87,168,Very Good,"1 Review , 1 Follower",Siva,4,except butter non all are good...fish fry and mutton curry was good
87-169,87,169,Poor,3 Reviews,Chiranjeevi Chowdhary,1,"bad quality, not worth for money"
87-170,87,170,Poor,1 Review,Sowjanya Naidu,1,worst food
87-171,87,171,Legendary,"18 Reviews , 1745 Followers",Akthar Aryan,5,was spicy
87-172,87,172,Poor,"4 Reviews , 1 Follower",Ravi Kumar,1,Zomato treats complimentary was not delivered. non veg supplement consist hardly 6 small pieces which is not at all value
87-173,87,173,Legendary,"3 Reviews , 1 Follower",Mohan,5,Mutton curry is good ...it's is very tasty
87-174,87,174,Poor,"2 Reviews , 6 Followers",Prince Naresh,1,taste not good
87-175,87,175,Poor,"2 Reviews , 2 Followers",Sai Krishnam Raju Dantuluri,2,food is not upto the mark
87-176,87,176,Poor,1 Review,Rajesh Bvn,1,order was not full... one item is missing
87-177,87,177,Poor,1 Review,Vinay Kumar,1,Low quality food with high rates
87-178,87,178,Poor,"2 Reviews , 1 Follower",Pavan Kumar Konduru,1,not good
87-179,87,179,Legendary,"3 Reviews , 4 Followers",Sai Kiran,5,Now biryani is awesome!!!
87-180,87,180,Legendary,"4 Reviews , 1 Follower",Sukesh Ganugupati,5,nice
87-181,87,181,Poor,"7 Reviews , 1 Follower",Sai Vengatesh S,1,"Ordered online, Sambar rice was very spicy"
87-182,87,182,Legendary,"7 Reviews , 2 Followers",Mirza Razzaq,5,enough quantity.. tummy full.. Non veg thali..
87-183,87,183,Legendary,"2 Reviews , 1 Follower",Sandeep Gummidi,5,good
87-184,87,184,Poor,"12 Reviews , 510 Followers",Harinath Varma,2,The complimentary Zomato treat of Poornam Boorelu is to too worst to eat and threwd into dustbin and as a part of Thali got a flavoured rice pack and the moment I opened it smelled like anything don't know when it was packed. Don't play with Customers..
87-185,87,185,Legendary,"2 Reviews , 1 Follower",NIHAAA PROJECTS,5,good
87-186,87,186,Poor,"3 Reviews , 1 Follower",Krishnaprasad Burela,1,Delivered one fifteen minutes Late
87-187,87,187,Poor,"4 Reviews , 6 Followers",Venkat Sanjay,1,worst taste and delivery is to much late
87-188,87,188,Poor,"13 Reviews , 3 Followers",Vishal Uppari,1,i didn't get a food
87-189,87,189,Poor,"2 Reviews , 1 Follower",Ramprasad,1,not cooked well it's raw
87-190,87,190,Average,"2 Reviews , 2 Followers",Bharat Kalisetti,2,"I ordered online through ZOMATO, Kodi Vepudu Pulao is good and chicken dum biryani and chicken fry biryani are not up to the mark. they are worst in taste. Biryani rice is very hard to eat may be they didn't cocked well."
87-191,87,191,Legendary,"3 Reviews , 45 Followers",Chinna Salmon,5,nice food but purnam burelu was worst
87-192,87,192,Poor,1 Review,Theja Reddy,1,i order full curry they gave half box
87-193,87,193,Very Good,"1 Review , 4 Followers",Reddappa Raju,4,nice food and good quantity
87-194,87,194,Poor,"14 Reviews , 1 Follower",08054cp041,1,rice not cooked properly
87-195,87,195,Legendary,"7 Reviews , 2 Followers",TAPPA TAYYAB BABA,5,Good Food Good Quality
87-196,87,196,Legendary,"4 Reviews , 1 Follower",Nandakumarchaparla,5,yummy...prawns
87-197,87,197,Very Good,"8 Reviews , 7 Followers",Pronnoy Katta,4,good.
87-198,87,198,Legendary,"1 Review , 1 Follower",Vamshi,5,Super
87-199,87,199,Legendary,"5 Reviews , 1 Follower",Anil Kumar Reddy,5,it's very good
87-200,87,200,Very Good,"39 Reviews , 206 Followers",Anoori Muhammed,4,"Went for ugadi lunch with my foodie gang. Starters - Alok 65 Chilli paneer Kothimeera Baby Corn Fish Fry Chicken Main course ( 2 thalis which had the following ) - Ugadi pichadi poornam boralu payasam bhaji pulihora papad white rice beerkaya pachadi curd Tamalapaku Bhaji etc... Among the starters , I liked chilli paneer and fish fry.Rest all tasted the same ( I felt like same marination was used for all ) . Main course also tasted ok. Eventhough the number of items was more , the taste was average. Needs improvement !!"
87-201,87,201,Legendary,"3 Reviews , 5 Followers",Pratiksha Jhalani,5,the place was awome. nicely decorated.. the bikes and pentings was adding to the buety of the place. and green touch was soothing.. we had thali and egg curry both was delicious. the best thing was the pickle.. I even asked him ; do you sell? but no they don't.. the staff was polite and friendly. and lastly pocket friendly.
87-202,87,202,Poor,"4 Reviews , 6 Followers",Hari Krishna Guttula,1,"The Chicken fry biryani is literally taste less. The pieces are from curry and not fry. Biryani rice is dry , hard and without any taste. Curry leaf chicken fry is really really oily and without salt. I tried here multiple times, except thalis , rest all are insipid!"
87-203,87,203,Very Good,"193 Reviews , 2017 Followers",Garnaik Srikant,4,"I had heard a lot about this place and had been to their Gachibowli branch. This Ugadi, with a special Ugadi menu, decided to visit the place with a group of friends. Reached the place by around 1 in the afternoon. The outside seating setup is really good, but because of the heat, we decided to seat inside. The staff was well behaved and the ambience was OK. Coming to food, we started off with Vada and Betel leaf Fry with Chutney. The Vada was really good. Then went for Aloo 65. It was medium spicy and tasted OK. The welcome drink was average. Paneer item and the other veg starters were above average. The best thing about the place is their Thali. Lot of variety and ample portions. Really loved the Thali as the taste was very good. This is the must try thing at this place. Definitely visiting this place again."
87-204,87,204,Poor,"6 Reviews , 17 Followers",Narendra Kumar Uppada,1,very bad taste. Never prefer this.
87-205,87,205,Very Good,"146 Reviews , 487 Followers",FoodDelicaciesHyderabad,4,"My foodie friends and I visited this place for lunch on Ugadi, for their special Ugadi Menu. Ambiance: It has an old school kinda theme. You can opt to sit outside or inside. We preferred to sit inside cause of the increasing temperature. Food: Here you can have legit Andhra cuisine. Honestly this cuisine have never been my preference but Vana Bhojanam could lure me here again with their taste. There were few starters which really stood out like Chilly Garelu(it was kinda like vada but with tastiest chutney), Tamalapaku Bajji(Paan was the leaf which was used), aalo vapudu etc, But the highlight of the lunch was the Thali. The main attraction here is Thali which is only 199/- and everything in it was too good especially the Pachadi and Payasam. It's a really pocket friendly place with good food, apart from the Ugadi Lunch also, the Thalis served on daily basis seems good. Service: The staff is really polite and help you choose if you are not aware of Andhra food."
87-206,87,206,Poor,1 Review,Hareesh,1,Curry is avg..and order delivered is too late
87-207,87,207,Poor,"3 Reviews , 1 Follower",Manoj,1,why I am giving 1 star because of only for your good food . delivery is too worst delivery boy takes 1 hour 15 minutes from jubliee hills to ameerpet
87-208,87,208,Poor,1 Review,Shibasis Patro,1,"The foods were not fresh, so I had to throw it."
87-209,87,209,Poor,"3 Reviews , 1 Follower",Cherish E,1,rotis size were so small
87-210,87,210,Average,"3 Reviews , 1 Follower",Rajkamal R.,3,ok
87-211,87,211,Poor,"1 Review , 1 Follower",Phani Chilukuri,1,worst
87-212,87,212,Average,"5 Reviews , 3 Followers",Janekallu Siddu,3,wrong items received
87-213,87,213,Very Good,"12 Reviews , 510 Followers",Harinath Varma,4,Thali is Good but the rice is not so properly cooked
87-214,87,214,Very Good,"2 Reviews , 14 Followers",Gollapally Etorajeshwar,4,good
87-215,87,215,Average,"1 Review , 1 Follower",NH Creators,3,food is smelly
87-216,87,216,Poor,"1 Review , 233 Followers",Prasanth Kumar Dasari,2,Got
87-217,87,217,Poor,"6 Reviews , 1 Follower",Ram Naresh,1,"biryani worst I can't never see this is mottan biryani in Hyderabad .there no rice and 65% masala ,20 % bones and 15 rice . please don't order in motton biryani"
