Review_ID,Restaurant_ID,ID,review_title,user_importance,user_name,user_rating,user_review
83-115,83,115,Legendary,"2 Reviews , 1 Follower",Suhas,5,One of the best bakeries in this area.I visited this bakery 2 days back.Food which I ordered was very tasty.The ambience is very good and the staff were very responsive.Best bakery at an affordable price.I strongly recommend to visit this bakery atleast once.
83-116,83,116,Poor,"7 Reviews , 1 Follower",Saddula Satish,1,less than one star I will give my order has delivery me more than 1 1/2 hour
83-117,83,117,Legendary,"6 Reviews , 7 Followers",Varun Kumar,5,One of the best bakeries in the area. The shawarma there is really good and pizza is also a must try . Cakes and pasteries are their specialty and they are one the best in the city.
83-118,83,118,Poor,"19 Reviews , 2 Followers",Moula Basha,1,"the food served was not fresh. it was 2,3 days old"
83-119,83,119,Poor,"1 Review , 1 Follower",Sujan. V,1,"Chicken is not fresh it was very hard to eat, Red velvet pastry is very bad and is spoiled at the bottom part."
83-120,83,120,Legendary,"6 Reviews , 16 Followers",Harish Rao,5,good fast Delivery
83-121,83,121,Legendary,2 Reviews,Bhavyanadella21,5,"Thank you fr the lovely food, my friend is happy with the food, would like to order once again 😊"
83-122,83,122,Very Good,"8 Reviews , 2 Followers",Ramarao,4,packing should be improved
83-123,83,123,Legendary,"3 Reviews , 25 Followers",Anill Kaamanii,5,Very Good Bakery in lingampally.I went here with my friends.All the varieties are tasty.Especially the shawarma and burgers are excellent.Best place to hangout with friends.I strictly recommend this place. T
83-124,83,124,Average,"166 Reviews , 1179 Followers",Hungry Soul,2,Bakeries are in abundance in lingampally now and this place adds to list. Its near the flyover and has a sitting area and serves cakes and snacks from puffs to pizza. I tried there veg cheese pizza and cheese cake and the cake was good while pizza was a no no. I didn't like the taste of it. This place also offers deep fried snacks and a shawarma counter outside the store for non vegeterian. The staff is friendly and nice.
83-125,83,125,Average,"94 Reviews , 2705 Followers",Raghunatha Reddy Ontikommu,3,"Quite new in town. Soulful Ambience. Food ordered was good in taste, yummy too. Reasonable Prices. Self service oriented. Shawarma too is available. Chinese Cuisine is yet to start. Parking for bikes is ample, for car parking is limited. Overall first visit to Snack Hub made us have an unique experience."
