Review_ID,Restaurant_ID,ID,review_title,user_importance,user_name,user_rating,user_review
83-100,83,100,Average,"1 Review , 1 Follower",VIKRAM,3,ORDERED 4 ITEMS..3 are fine but one I recieved a egg fried rice rice instead of egg noodles..others items are good..but my kids were waiting for noodles and we got fried rice delivered..these things have to be taken care as we need to order again from different outlet and wait for 30 mnts..
83-101,83,101,Very Good,"1 Review , 1 Follower",Bhemamma,4,ok
83-102,83,102,Poor,"3 Reviews , 2 Followers",Vikram V,1,Very unprofessional behavior by restaurant guys.simple faking that order is on the way and not picking the phones.I would have given -100 if option was there..Clearly avoid these guys..
83-103,83,103,Very Good,"2 Reviews , 1 Follower",J NAGARAJA SARMA,4,excellent
83-104,83,104,Poor,"1 Review , 1 Follower",Karthik Kumar,2,very bad taste. Food was only half cooked
83-105,83,105,Legendary,"4 Reviews , 10 Followers",Pavan Kumar Satrapu,5,"good food, nice delivery."
83-106,83,106,Poor,"4 Reviews , 1 Follower",Ammu Sheik,1,when ever im ordering from this restaurant they are giving always wrong irder what did i did wating my time unneccesarly if you dont have that order then cancek but dont give wrong order please
83-107,83,107,Poor,"1 Review , 1 Follower",Manimani Sridhar,2,food quality is bad
83-108,83,108,Average,"1 Review , 1 Follower",Bhanu Prakash Ryaga,3,Average food
83-109,83,109,Poor,"1 Review , 1 Follower",Saipriya Sainoji,2,Packing is not good at all.
83-110,83,110,Legendary,"2 Reviews , 1 Follower",Bavyasri Janjanam,5,food was good
83-111,83,111,Average,"1 Review , 1 Follower",Ranjith E,3,i
83-112,83,112,Legendary,"3 Reviews , 7 Followers",Lavanya Rathode,5,nice
83-113,83,113,Legendary,"2 Reviews , 1 Follower",Anushamunuganti341,5,Veg Manchurian is excellent 🥙
83-114,83,114,Very Good,"7 Reviews , 1 Follower",Saddula Satish,4,now it's ok
83-115,83,115,Legendary,"2 Reviews , 1 Follower",Suhas,5,One of the best bakeries in this area.I visited this bakery 2 days back.Food which I ordered was very tasty.The ambience is very good and the staff were very responsive.Best bakery at an affordable price.I strongly recommend to visit this bakery atleast once.
83-116,83,116,Poor,"7 Reviews , 1 Follower",Saddula Satish,1,less than one star I will give my order has delivery me more than 1 1/2 hour
83-117,83,117,Legendary,"6 Reviews , 7 Followers",Varun Kumar,5,One of the best bakeries in the area. The shawarma there is really good and pizza is also a must try . Cakes and pasteries are their specialty and they are one the best in the city.
83-118,83,118,Poor,"19 Reviews , 2 Followers",Moula Basha,1,"the food served was not fresh. it was 2,3 days old"
83-119,83,119,Poor,"1 Review , 1 Follower",Sujan. V,1,"Chicken is not fresh it was very hard to eat, Red velvet pastry is very bad and is spoiled at the bottom part."
83-120,83,120,Legendary,"6 Reviews , 16 Followers",Harish Rao,5,good fast Delivery
83-121,83,121,Legendary,2 Reviews,Bhavyanadella21,5,"Thank you fr the lovely food, my friend is happy with the food, would like to order once again 😊"
83-122,83,122,Very Good,"8 Reviews , 2 Followers",Ramarao,4,packing should be improved
83-123,83,123,Legendary,"3 Reviews , 25 Followers",Anill Kaamanii,5,Very Good Bakery in lingampally.I went here with my friends.All the varieties are tasty.Especially the shawarma and burgers are excellent.Best place to hangout with friends.I strictly recommend this place. T
83-124,83,124,Average,"165 Reviews , 1179 Followers",Hungry Soul,2,Bakeries are in abundance in lingampally now and this place adds to list. Its near the flyover and has a sitting area and serves cakes and snacks from puffs to pizza. I tried there veg cheese pizza and cheese cake and the cake was good while pizza was a no no. I didn't like the taste of it. This place also offers deep fried snacks and a shawarma counter outside the store for non vegeterian. The staff is friendly and nice.
83-125,83,125,Average,"94 Reviews , 2705 Followers",Raghunatha Reddy Ontikommu,3,"Quite new in town. Soulful Ambience. Food ordered was good in taste, yummy too. Reasonable Prices. Self service oriented. Shawarma too is available. Chinese Cuisine is yet to start. Parking for bikes is ample, for car parking is limited. Overall first visit to Snack Hub made us have an unique experience."
96-1,96,1,Very Good,"7 Reviews , 1 Follower",V Mani Kanta,4,biryani super tasty
96-2,96,2,Very Good,"7 Reviews , 3 Followers",Amarnath,4,"Perfect for family dinners. They have got wide varieties of main courses. PDR available for parties,gatherings,meetings. Staters here are very tasty. . ."
96-3,96,3,Poor,1 Review,Pratiush G,1,mutton is not good
96-4,96,4,Legendary,"90 Reviews , 721 Followers",Chanda,5,"We ordered makni seek kabab, spicy level is too high, taste was good and with dip it was impressive , try with dip always , biryani also tasted which is good in taste"
96-5,96,5,Legendary,"3 Reviews , 1 Follower",Vishwanth Reddy,5,Good
96-6,96,6,Legendary,0 Reviews,Katta Nagaraju,5,Good
96-7,96,7,Very Good,1 Review,Geetha,4,good
96-8,96,8,Legendary,1 Review,Srithanreddy Pati,5,good hood tasty....
96-9,96,9,Legendary,2 Reviews,Mallesham Gajula,5,good
96-10,96,10,Very Good,1 Review,Srikanth Goud Varkala,4,tnx
96-11,96,11,Very Good,1 Review,Banda Pa,4,nice biryani
96-12,96,12,Poor,"1 Review , 1 Follower",Ramisetty Lakshmi Durga,1,"As the food quality was v bad, now we are suffering with mossons because of that food"
96-13,96,13,Very Good,"3 Reviews , 2 Followers",Anvesh Chembeti,4,good
96-14,96,14,Poor,1 Review,Gopi Krishna,1,there is no masala it's the worst veg biryani I have ever had
96-15,96,15,Poor,2 Reviews,Ananth,1,"paneer not cooked properly, ordered butter rotis but got butter naan"
96-16,96,16,Poor,"1 Review , 4 Followers",Prashanth Arra,1,bad
96-17,96,17,Legendary,"2 Reviews , 1 Follower",Rajitha Sanku,5,very very good
96-18,96,18,Legendary,"1 Review , 6 Followers",Naveen Yadav Ravula,5,Good
96-19,96,19,Legendary,"5 Reviews , 1 Follower",Mani,5,good food awesom
96-20,96,20,Average,"2 Reviews , 1 Follower",Sai Nath,3,noodles were trashed to small pieces...i had to use spoon. over all good.
96-21,96,21,Poor,"4 Reviews , 1 Follower",Anil Reddy,1,we didn't recieve the order
96-22,96,22,Poor,"1 Review , 9 Followers",Vijai Raj,1,THIS IS NOT AT ALL FAIR.TANGIDI KABAB COST WAS 160 AND WE RECEIVED JUST 2 LEG PIECES AND THAT TOO TOTALLY DECAYED.I THOUGHT IT WOULD BE A GREAT HAPPINESS AS YOU SAID BUT NOT.IF RATING WOULD BE SHOWN IN 0 STARS I WILL DEFINITELY GIVE 0.THANK U ZOMATO.THIS IS THE FIRST AND LAST ORDER IN ABINAND GRAND AND ALSO FROM ZOMATO.GUD BYE.
96-23,96,23,Poor,"1 Review , 1 Follower",Ravi,2,"Taste was not good, didn't expected this from Abinand grand. Very disappointing"
96-24,96,24,Legendary,"5 Reviews , 1 Follower",Mani,5,Abhinadh is most trust worthy every time in taste the food which i have received is too nice. quantity n quality both are the best and also i got dabar ka metha as complimentary thank you abhinand grand love you
96-25,96,25,Legendary,"1 Review , 5 Followers",Moguluri Nagaraju Mnr,5,gd
96-26,96,26,Poor,1 Review,Venky,1,not a fresh chicken
96-27,96,27,Legendary,"2 Reviews , 1 Follower",Anji Goud,5,good delivery
96-28,96,28,Legendary,"2 Reviews , 5 Followers",Praveen Kumar,5,Super
96-29,96,29,Legendary,2 Reviews,Ragha Sudha,5,ggood
96-30,96,30,Poor,3 Reviews,Vineeth Nama,1,"Very poor quality food , tasted like garbage , you guys are very poor at reading and following the instruction , your food sucks you made our dinner a nightmare , chicken pieces are hard as hell, asked for extra gravy in capslocks and you fools sent two raitas and no gravy , disgusting food ever had , would never ever order from you again"
96-31,96,31,Legendary,"3 Reviews , 1 Follower",Somlanaik445,5,very nice food
96-32,96,32,Very Good,"1 Review , 2 Followers",Guntaka Venkata Narasimha Reddy,4,Good
96-33,96,33,Legendary,"3 Reviews , 1 Follower",Vijaya Bhaskar,5,excellent
96-34,96,34,Legendary,"6 Reviews , 2 Followers",Jessie Krish,5,fast delivery and good taste
96-35,96,35,Average,"2 Reviews , 1 Follower",Venkatarao Yadav Telukutla,3,good
96-36,96,36,Poor,"3 Reviews , 2 Followers",Vyshu Chowdary,1,the ice-cream was melted
96-37,96,37,Legendary,1 Review,Sandhya,5,good
96-38,96,38,Legendary,"2 Reviews , 2 Followers",Ravi Appikonda,5,Today lunch time I orderd delivery is on time and food was awsome tnq u Abinand grand hotel
96-39,96,39,Very Good,"3 Reviews , 1 Follower",Chotu Sai,4,to late am not satisfed this order
96-40,96,40,Very Good,"1 Review , 5 Followers",Eshwar Reddy,4,Just we had lunch here small party food was awsome and exllent sevice staff are vey helpful in this restaurant everday one chef special serving
96-41,96,41,Poor,"26 Reviews , 2930 Followers",Brijesh Kumar Singh,2,"went their fo a business meet. Food is okay, but the taste doesn't match with the names of starters. We booked a private cabin for 20, AC was not working. Television was not working. They've not provided forks and spoon, sauce with starter...."
96-42,96,42,Excellent,"24 Reviews , 14 Followers",Guntimadugu Sunil,4,Here the chicken pot biryani is yummy!!! and the nonveg starters are very gud. But i think you should provide finger bowls instead of rest room
96-43,96,43,Very Good,"73 Reviews , 158 Followers",Sai Santhosh Rayeli,4,This is one of the most underrated restaurant.They serve great food and their proportions were huge.We ordered Shanghai rolls and veg sticks both were phenomenal.Veg sticks might probably be one of the best starters i ever had.It.was filled with cashews and it was perfectly perfectly crisp.They even have unique varities of biryanis to choose from.I will definitely revisit this place nd also refer one to visit this place.
96-44,96,44,Average,"34 Reviews , 80 Followers",Devaj Kumar Suthapalli,3,Terrible restaurant... food served cold .. when asked they took inside heated for some time and brought back the same food 🤣🙏 ambience okayish
96-45,96,45,Very Good,"2 Reviews , 1 Follower",Sairahulare,4,Spl. Chicken biryani is awesome here... Been a regular for almost 1 year. Ambience is clean and the restaurant handles special occasions somewhat creatively.
96-46,96,46,Poor,"5 Reviews , 192 Followers",Alvin Viswas,1,I gave this restaurant a second try after a very horrible first experience which ended in red eyes and watery noses on how spicy the food was. Spicy food is good and trust me on it because that's how I've been brought up.But spicy is good only up to a point. This restaurant crosses all the desired limitations when it comes to food.its as if they forgot to put in salt and added chillies thrice.Once was fine but I walked out twice with tears in my eyes. To add to all this is the careless service and dirty floors and the condition of the crockery. All of this adds up to a place I would never suggest anyone to visit unless they are my enemies.
96-47,96,47,Very Good,"12 Reviews , 45 Followers",Joyeeta Dey,4,Had lovely lunch and dinner here. Ambience is very good and food is also good. Price is reasonable too. Moghlai chinese all dishes are tasty as expected.
96-48,96,48,Average,"14 Reviews , 3 Followers",Dharani Reddy,2,Coming to the veg part curries better don't try and coming to the nonveg starters i would rate it at 3.5 and curries were good (3.5) and the biryani tastes different every time I try there.
96-49,96,49,Good,"90 Reviews , 73 Followers",Gaurav Kaushal,3,Ambience wow Food good Service good Variety good Taste good Parking available with valet Do try out the Andhra chicken curry and prawns fry both the dishes were well cooked
96-50,96,50,Poor,"1 Review , 1 Follower",Chaitanya Reddy,2,I have taken the veg chatpat at abinandana gran.it is like pavbaji curry.i doubt is it a chat or hotel It is the worst taste in ever had. The behaviour of the staff is not good. Don't waste the money visiting there
96-51,96,51,Very Good,"21 Reviews , 88 Followers",Durga Prasad,4,"Ambience is good. when i went with my friends we ordered panner biryani, egg burji, butternaan, chicken biryani and final touch chocolate smooch 😋 quality food, late service definetly try starters if u visit"
96-52,96,52,Average,"55 Reviews , 90 Followers",Avinash Yalamanchili,2,"Been here once with my brother , average ambience, not even half the items in the menu were available , finally ordered chicken corn soup which was fine,loose prawns prawns half cooked , ordered chicken fried rice and they brought veg fried rice and was not ready to change. Overall disappointed ."
96-53,96,53,Poor,"1 Review , 2 Followers",Krishna Mohan,1,"Worst, Shit. I got couple of cockroach kids in chicken biryani. Dont ever dare to have lunch or dinner. Even though staff and management is good. Worst experience. Just after coming home my friend vomited. Warning:Dont prefer abinand grand. After seeing cockroach kids am unable to digest, For get to take picture in the tension after eating the cockroach biryani."
96-54,96,54,Legendary,"1 Review , 2 Followers",Naveen Vadlamudi,5,good...!! restaurants..!! its so nice to take a party .........................................................................................................................
96-55,96,55,Excellent,"75 Reviews , 479 Followers",Foodtunes_hyd (Nipun),4,It's best place for dinner 🍴 and the chicken 🍗 dishes are good...can go once again for that...and also the..rumali..is good..the service is good.
96-56,96,56,Poor,"28 Reviews , 97 Followers",Seshu Gentela,1,One of the worst restaurant I had visited nothing special high rates but cant get food which we desire better to avoid this restaurant.....
96-57,96,57,Poor,"12 Reviews , 14 Followers",Dr Chaitanya,1,Ambience was fine .. but the taste and quality of the food ... nah .. maybe because is the new hotel thats why its running low .. however.. very bad quality of the food
96-58,96,58,Poor,"10 Reviews , 581 Followers",Chetan Bhawani,1,"Won't say much about anything else although would have, as a single mistake proved to be a big one for us. Vegetarians and ordered veg food with fried rice. Now the gravy that came along for finished and we asked for more. The one that came next tasted different and we asked why. To our shock the first one was the non veg gravy. Never going to eat there again."
96-59,96,59,Average,"20 Reviews , 35 Followers",Monisha Suthapalli,2,ambience was not so great........fud was just okay :) not worth place to visit...visit if u dont have any other choice...................................
96-60,96,60,Average,"5 Reviews , 26 Followers",Balaji Kumar,2,Food was not that good especially we has a butter chicken which was full of colour and taste was not up to the mark. Biryani was full of masala and spicy. Ambience was good . Service has to be improved a lot.
96-61,96,61,Poor,"8 Reviews , 1 Follower",Bharath Reddy,1,Recently I went here along with my colleagues for lunch at around 3:30 pm.. Ambience is good.. Staff behaviour could be better.. Most important aspect food.. Very average food quality.. We have ordered a chicken dry advised by the Stewart.. Which was horrible..we thought It's okay.. It happens once in a while in any restaurant.. But we came to conclusion once we had the Biryani... Biryani here is pathetic.. That's my opinion.
96-62,96,62,Good,"4 Reviews , 56 Followers",Aravind Rajiv,3,Nice ambience nice food ???? nice hospitality.... Affordable rate..
96-63,96,63,Poor,5 Reviews,Krishna Kireeti,1,"Taste not really good..not satisfied with quality. Providing much quantity but not maintaining taste. Since it is new. ,still have a chance to improve taste and reputation"
96-64,96,64,Excellent,"1 Review , 1 Follower",Raji Goel,4,This is one of the finest restaurant's in hyderabad. I have been to Abhinand Grand like four to five times in the past two months. Every time I go I am surprised with the food they serve. Its more and more delicious and oustanding. The starters are a highlight here and also not to forget the curries with Roti's.I have become a fan of the cook. I dont know who he is but there is magic in his hands. Overall its a refreshment to the tongue and its finger licking good.Coming to the ambience after a busy day to day life we can spend some time looking at the fishes and relax .Last week I went with my family and they have given a separate room kind of thing which separates us from the public and we can have a quality time with our family and kids even if we are in the restaurant. Overall I would give a 4.5 rating and I would suggest everyone to try this atleast once.Trust me if you try it you will not leave it. Food : 4.5 Ambience : 4 Staff Behaviour : 4.5 Thanks & Regards Raji
96-65,96,65,Very Good,"6 Reviews , 3 Followers",Teja,4,Good one
96-66,96,66,Excellent,1 Review,Hari Prashanth Nayak Porika,4,Came thrice here and the food was very good.
96-67,96,67,Legendary,"4 Reviews , 1012 Followers",Akshaykumar Akkinapally,5,"Been to Abinand Grand with friends recently.First thing as we enter the hotel is the ambience.Would love to see and enjoy the company of fishes in aquarium. Getting on to food we ordered the the starters both veg and non veg tasted wonderful and awesome., extremely finger licking delicious . Many dishes were mouth watering, i still remember the chicken biryani one of the best I've had in Hyderabad. It was simply (Good- service+food+ambience)=perfect!!. Reasonable prices and mouth watering tastes of both veg and non veg."
96-68,96,68,Excellent,"3 Reviews , 63 Followers",Gopi Gaxaomity Krishna,4,Amazing Food N ambience :) The Quality of food served is one of the finest in the city :) Near Lb nagar ? Then do visit Abinand Grand for a Tummyfull treat :)
96-69,96,69,Excellent,"2 Reviews , 56 Followers",Sarath Thodupunuri,4,"Great place to go for some great food.The ambience,the interiors and the environment is top class.and the food doesnt fail to impress.A place worth to be checked in L.B.Nagar when your tummy craves for some joy.THUMBSUP!\m/"
96-70,96,70,Excellent,"1 Review , 60 Followers",Bhanu Chaitanya,4,Good...
96-71,96,71,Excellent,1 Review,Rohan Kumar,4,Spicy starters with decent meat textures anyone would die for....its a awesome combination of reasonable prices and mouth watering tastes of both veg and non-veg
96-72,96,72,Very Good,"18 Reviews , 11 Followers",Chandra Mouli Pingali,4,"The veg biryani is amazing. Tomato soup and starters are good. The naans and curries are pretty good as well. Being a new place, I would say their main USP is the price and taste. Their service could be a little better though!"
96-73,96,73,Good,"2 Reviews , 4 Followers",Manas Chafekar,3,"Decent price. Great garlic chicken tikka. Good veg and non veg dishes. Good ambiance. Poor service, but you can look at the fishes in the aquarium for passing time. Pallet test: Decent veggie tasting dishes, explosively spicy starters,good and clean meat textures Overall: 3.3 out of 5.0"
97-1,97,1,Legendary,"2 Reviews , 1 Follower",Kmuralidhararao,5,Had been ordering from Amrutha Vilas for one year. This is one place where sponge dosa with groundnut chutney you can relish very much. Other items also good. They oblige extra instructions and services are good
97-2,97,2,Poor,"3 Reviews , 1 Follower",Sreedhar Dharu,1,Ordered Chole Bathura and had worst feel. First got just single Bathura and worse it's completely hard. Never going to order from this outlet ever again.
97-3,97,3,Poor,"61 Reviews , 344 Followers",Sreenivasulu Meda,2,"This is a delivery review. We ordered idly, chole bature, butter sponge dosa and butter masala dosa. Taste is ok. Idlis are only two. Hence, I felt that quantity is less for the price charged."
97-4,97,4,Very Good,1 Review,Karthik Modugula,4,A clean place to have your breakfast and snacks. The taste of the food is just like it has been cooked in your house. The guys who put this has dedication towards this place. The choice of their name is interesting and they are up to the Telugu Sitcom ‘Amrutham’ standards in their hospitality and food and probably honesty too.
97-5,97,5,Very Good,"1 Review , 3 Followers",Sriparna Majumder,4,Food is good ... But in home delivery time we ask them for extra chatni ...they never send... They send small packets of chanti for 3 or 4 dosa
97-6,97,6,Legendary,"2 Reviews , 6 Followers",Bindu Pushpa Marasakatla,5,feels like home❤
97-7,97,7,Poor,1 Review,Rajeshvvg,1,"We heard AVT is the good place to have food, we tried veg Manchurian but deeply dissapointed. Coz it is sweet as Jamun, may be some might like it. being south Indian I expect it should be spicy and crispy. But it's waterie and sweet as Jamun. Our dinner had ended with unsatisfaction."
